date,times,crime,location,disposition,location_geo,lat,long
2013-09-09,15:01:21,LARCENY/THEFT/SHOPLIFTING,402 VIKING PLAZA DR,REPORT INITIATED,402 VIKING PLAZA DR Cedar Falls Iowa,42.4804486,-92.4443479
2013-09-09,14:22:18,LARCENY/THEFT/SHOPLIFTING,206 BRANDILYNN BLVD,REPORT INITIATED,206 BRANDILYNN BLVD Cedar Falls Iowa,42.485075,-92.4442334
2013-09-10,18:25:00,Assault,Dancer Hall,Open,UNI,42.518335,-92.461463
2013-09-10,16:24:58,LARCENY IN PROGRESS,4117 UNIVERSITY AV,WARNING & ADVISED,4117 UNIVERSITY AV Cedar Falls Iowa,42.504835,-92.407375
2013-09-11,18:19:44,LARCENY/THEFT/SHOPLIFTING,6301 UNIVERSITY AV,REPORT INITIATED,6301 UNIVERSITY AV Cedar Falls Iowa,42.5110991,-92.4359608
2013-09-11,13:25:38,LARCENY/THEFT/SHOPLIFTING,5911-400 UNIVERSITY AV,REPORT INITIATED,5911-400 UNIVERSITY AV Cedar Falls Iowa,42.5109377,-92.4291703
2013-09-11,10:50:20,LARCENY/THEFT/SHOPLIFTING,420 E 11TH ST,REPORT INITIATED,420 E 11TH ST Cedar Falls Iowa,42.5286897,-92.4413632
2013-09-11,20:04:59,BURGLARY,1303 COLLEGE ST,REPORT INITIATED,1303 COLLEGE ST Cedar Falls Iowa,42.526541,-92.456159
2013-09-12,15:38:00,Assault,Dancer Hall,Open,UNI,42.518335,-92.461463
2013-09-12,20:41:35,BURGLARY,1815 CLAY ST,REPORT INITIATED,1815 CLAY ST Cedar Falls Iowa,42.521637,-92.448567
2013-09-13,16:46:30,LARCENY/THEFT/SHOPLIFTING,6301 UNIVERSITY AV,REPORT INITIATED,6301 UNIVERSITY AV Cedar Falls Iowa,42.5110991,-92.4359608
2013-09-13,16:45:48,LARCENY/THEFT/SHOPLIFTING,2507-4 ROYAL DR,REPORT INITIATED,2507-4 ROYAL DR Cedar Falls Iowa,42.5148127,-92.435363
2013-09-15,8:19:32,BURGLARY,6822 UNIVERSITY AV,REPORT INITIATED,6822 UNIVERSITY AV Cedar Falls Iowa,42.513173,-92.4407739
2013-09-15,20:07:08,WEAPON:SHOTS FIRED,1008 CARRIAGE LN,REPORT INITIATED,1008 CARRIAGE LN Cedar Falls Iowa,42.529382,-92.469389
2013-09-16,15:23:14,LARCENY/THEFT/SHOPLIFTING,402 VIKING PLAZA DR,REPORT INITIATED,402 VIKING PLAZA DR Cedar Falls Iowa,42.4804486,-92.4443479
2013-09-17,16:38:54,LARCENY/THEFT/SHOPLIFTING,525 BRANDILYNN BLVD,REPORT INITIATED,525 BRANDILYNN BLVD Cedar Falls Iowa,42.4863799,-92.440025
2013-09-18,0:08:23,BURGLARY IN PROGRESS/JUST,1116 W 22ND ST,EXTRA ATTENTION,1116 W 22ND ST Cedar Falls Iowa,42.5178248,-92.4583605
2013-09-18,20:23:38,LARCENY IN PROGRESS,5911 UNIVERSITY AV,REPORT INITIATED,5911 UNIVERSITY AV Cedar Falls Iowa,42.5109377,-92.4291703
2013-09-18,11:30:30,LARCENY/THEFT/SHOPLIFTING,219 W 13TH ST,REPORT INITIATED,219 W 13TH ST Cedar Falls Iowa,42.526957,-92.447654
2013-09-18,17:27:31,LARCENY/THEFT/SHOPLIFTING,1813-1 W 8TH ST,REPORT INITIATED,1813-1 W 8TH ST Cedar Falls Iowa,42.5314718,-92.4664355
09/18/2013,15:06:00,Theft,Lawther Hall,Open,UNI,42.516264,-92.461431
09/18/2013,21:00:00,Theft,McCollum Science Hall,Open,UNI,42.513429,-92.457865
2013-09-19,16:51:59,LARCENY/THEFT/SHOPLIFTING,721 W 12TH ST,REPORT INITIATED,721 W 12TH ST Cedar Falls Iowa,42.527898,-92.454492
2013-09-19,17:36:18,LARCENY/THEFT/SHOPLIFTING,5911-400 UNIVERSITY AV,REPORT INITIATED,5911-400 UNIVERSITY AV Cedar Falls Iowa,42.5109377,-92.4291703
2013-09-19,18:50:01,LARCENY IN PROGRESS,5911-400 UNIVERSITY AV,REPORT INITIATED,5911-400 UNIVERSITY AV Cedar Falls Iowa,42.5109377,-92.4291703
2013-09-19,2:23:07,LARCENY/THEFT/SHOPLIFTING,2019 COLLEGE ST,REPORT INITIATED,2019 COLLEGE ST Cedar Falls Iowa,42.51893,-92.456235
2013-09-20,17:41:36,WEAPONS VIOLATIONS,6301 UNIVERSITY AV,REPORT INITIATED,6301 UNIVERSITY AV Cedar Falls Iowa,42.5110991,-92.4359608
2013-09-20,9:37:50,LARCENY/THEFT/SHOPLIFTING,3026 APOLLO DR,REPORT INITIATED,3026 APOLLO DR Cedar Falls Iowa,42.5366699,-92.4824587
2013-09-20,8:54:29,LARCENY/THEFT/SHOPLIFTING,2507 W 4TH ST,REPORT INITIATED,2507 W 4TH ST Cedar Falls Iowa,42.5349144,-92.4755911
09/20/2013,00:52:00,Theft,1209 W 22ND,Open,UNI,42.518102,-92.459344
2013-09-21,2:04:12,BURGLARY IN PROGRESS/JUST,621 TREMONT ST,REPORT INITIATED,621 TREMONT ST Cedar Falls Iowa,42.532477,-92.451192
2013-09-21,1:48:58,ASSAULT IN PROGRESS/JUST,401 MAIN ST,REPORT INITIATED,401 MAIN ST Cedar Falls Iowa,42.534867,-92.445914
2013-09-21,14:27:34,ASSAULT,220 CLAY ST,REPORT INITIATED,220 CLAY ST Cedar Falls Iowa,42.536401,-92.447759
2013-09-21,3:11:49,ASSAULT,2000-BLK COLLEGE ST,REPORT INITIATED,2000-BLK COLLEGE ST Cedar Falls Iowa,42.5197477,-92.4557632
2013-09-21,15:40:26,LARCENY/THEFT/SHOPLIFTING,1300 BIG WOODS RD,REPORT INITIATED,1300 BIG WOODS RD Cedar Falls Iowa,42.5482875,-92.4350989
2013-09-21,17:11:43,ASSAULT,1017 W 19TH ST,REPORT INITIATED,1017 W 19TH ST Cedar Falls Iowa,42.521616,-92.457507
2013-09-22,13:57:28,LARCENY/THEFT/SHOPLIFTING,525 BRANDILYNN BLVD,REPORT INITIATED,525 BRANDILYNN BLVD Cedar Falls Iowa,42.4863799,-92.440025
2013-09-22,19:14:00,LARCENY/THEFT/SHOPLIFTING,525 BRANDILYNN BLVD,REPORT INITIATED,525 BRANDILYNN BLVD Cedar Falls Iowa,42.4863799,-92.440025
2013-09-22,10:23:41,BURGLARY,4117-119 UNIVERSITY AV,REPORT INITIATED,4117-119 UNIVERSITY AV Cedar Falls Iowa,42.504835,-92.407375
2013-09-22,14:36:06,LARCENY/THEFT/SHOPLIFTING,1614 TECHNOLOGY PKWY,REPORT INITIATED,1614 TECHNOLOGY PKWY Cedar Falls Iowa,42.47341,-92.464422
2013-09-23,18:01:17,LARCENY/THEFT/SHOPLIFTING,525 E SEERLEY BLVD,REPORT INITIATED,525 E SEERLEY BLVD Cedar Falls Iowa,42.514465,-92.438794
2013-09-23,17:38:05,LARCENY/THEFT/SHOPLIFTING,4520 ROWND ST,REPORT INITIATED,4520 ROWND ST Cedar Falls Iowa,42.496829,-92.418339
2013-09-23,18:55:29,WEAPON:SHOTS FIRED,2800-BLK ALAMEDA ST,WARNING & ADVISED,2800-BLK ALAMEDA ST Cedar Falls Iowa,42.5130374,-92.4124073
2013-09-24,17:49:32,LARCENY/THEFT/SHOPLIFTING,5TH ST and COLLEGE ST,REPORT INITIATED,5TH ST and COLLEGE ST Cedar Falls Iowa,42.5341285,-92.4559653
2013-09-24,1:26:26,ASSAULT IN PROGRESS/JUST,1813-7 W 8TH ST,WARNING & ADVISED,1813-7 W 8TH ST Cedar Falls Iowa,42.5314718,-92.4664355
2013-09-25,14:06:44,LARCENY/THEFT/SHOPLIFTING,402 VIKING PLAZA DR,REPORT INITIATED,402 VIKING PLAZA DR Cedar Falls Iowa,42.4804486,-92.4443479
2013-09-25,19:25:57,LARCENY/THEFT/SHOPLIFTING,2921 CENTER ST,REPORT INITIATED,2921 CENTER ST Cedar Falls Iowa,42.5622729,-92.4559505
2013-09-26,20:39:58,ASSAULT IN PROGRESS/JUST,E 1ST ST and MAIN ST,EXTRA ATTENTION,E 1ST ST and MAIN ST Cedar Falls Iowa,42.5379237,-92.4455264
2013-09-26,17:39:48,LARCENY/THEFT/SHOPLIFTING,6301 UNIVERSITY AV,REPORT INITIATED,6301 UNIVERSITY AV Cedar Falls Iowa,42.5110991,-92.4359608
2013-09-26,8:48:53,LARCENY/THEFT/SHOPLIFTING,525 E SEERLEY BLVD,REPORT INITIATED,525 E SEERLEY BLVD Cedar Falls Iowa,42.514465,-92.438794
2013-09-27,2:34:39,ASSAULT/AMBULANCE REQUESTED,1422 MADISON ST,Unknown,1422 MADISON ST Cedar Falls Iowa,42.51924,-92.42817
2013-09-27,20:11:22,BURGLARY,2216-28 LINCOLN ST,EXTRA ATTENTION,2216-28 LINCOLN ST Cedar Falls Iowa,42.542832,-92.417774
2013-09-27,13:22:05,LARCENY/THEFT/SHOPLIFTING,716 W 3RD ST,REPORT INITIATED,716 W 3RD ST Cedar Falls Iowa,42.5358266,-92.4541977
2013-09-27,11:59:19,LARCENY/THEFT/SHOPLIFTING,714 W 3RD ST,REPORT INITIATED,714 W 3RD ST Cedar Falls Iowa,42.5358157,-92.4538952
2013-09-27,13:45:32,LARCENY/THEFT/SHOPLIFTING,311 MAIN ST,REPORT INITIATED,311 MAIN ST Cedar Falls Iowa,42.535514,-92.44591
2013-09-27,18:52:06,ASSAULT,2905 SUNNY LN,REPORT INITIATED,2905 SUNNY LN Cedar Falls Iowa,42.512148,-92.419189
2013-09-27,17:48:05,LARCENY/THEFT/SHOPLIFTING,1111-90 GARNET RD,REPORT INITIATED,1111-90 GARNET RD Cedar Falls Iowa,42.5029085,-92.4095194
09/27/2013,09:27:00,Theft,Lang Hall,Open,UNI,42.51548,-92.457397
2013-09-28,10:22:09,LARCENY/THEFT/SHOPLIFTING,4129 UNIVERSITY AV,REPORT INITIATED,4129 UNIVERSITY AV Cedar Falls Iowa,42.505394,-92.407728
2013-09-29,0:20:01,ASSAULT IN PROGRESS/JUST,4TH ST and STATE ST,REPORT INITIATED,4TH ST and STATE ST Cedar Falls Iowa,42.535026,-92.4442142
2013-09-29,12:15:09,LARCENY/THEFT/SHOPLIFTING,2332 LOMA ST,REPORT INITIATED,2332 LOMA ST Cedar Falls Iowa,42.512168,-92.4171269
2013-09-29,11:46:44,LARCENY/THEFT/SHOPLIFTING,2216-33 LINCOLN ST,REPORT INITIATED,2216-33 LINCOLN ST Cedar Falls Iowa,42.542832,-92.417774
2013-09-30,0:45:28,ASSAULT,1215-5 MAPLEWOOD DR,REPORT INITIATED,1215-5 MAPLEWOOD DR Cedar Falls Iowa,42.5092919,-92.4316975
2013-09-30,8:22:01,LARCENY/THEFT/SHOPLIFTING,5924 UNIVERSITY AV,REPORT INITIATED,5924 UNIVERSITY AV Cedar Falls Iowa,42.513782,-92.429433
2013-09-30,8:59:05,LARCENY/THEFT/SHOPLIFTING,2112 MERNER AV,REPORT INITIATED,2112 MERNER AV Cedar Falls Iowa,42.5185559,-92.458138
2013-09-30,13:26:12,LARCENY/THEFT/SHOPLIFTING,2112 MERNER AV,REPORT INITIATED,2112 MERNER AV Cedar Falls Iowa,42.5185559,-92.458138
2013-09-30,15:53:46,LARCENY/THEFT/SHOPLIFTING,2515 WALNUT ST,REPORT INITIATED,2515 WALNUT ST Cedar Falls Iowa,42.514479,-92.45377
2013-09-30,16:01:07,LARCENY/THEFT/SHOPLIFTING,2113 COLLEGE ST,REPORT INITIATED,2113 COLLEGE ST Cedar Falls Iowa,42.518477,-92.4559947
2013-09-30,16:53:37,LARCENY/THEFT/SHOPLIFTING,3224-7 NEOLA ST,REPORT INITIATED,3224-7 NEOLA ST Cedar Falls Iowa,42.5085908,-92.4136383
2013-09-30,17:12:34,BURGLARY,2412 OLIVE ST,REPORT INITIATED,2412 OLIVE ST Cedar Falls Iowa,42.515499,-92.454319
2013-09-30,17:39:13,LARCENY/THEFT/SHOPLIFTING,2112-21 MERNER AV,REPORT INITIATED,2112-21 MERNER AV Cedar Falls Iowa,42.5185559,-92.458138
09/30/2013,09:03:00,Burglary / Fire,Price Lab South Lot,Open,UNI,42.519722,-92.460934
2013-10-01,10:28:25,LARCENY/THEFT/SHOPLIFTING,4117 UNIVERSITY AV,REPORT INITIATED,4117 UNIVERSITY AV Cedar Falls Iowa,42.504835,-92.407375
2013-10-01,11:33:09,LARCENY/THEFT/SHOPLIFTING,2107 COLLEGE ST,REPORT INITIATED,2107 COLLEGE ST Cedar Falls Iowa,42.5190265,-92.4558062
2013-10-01,14:49:26,LARCENY/THEFT/SHOPLIFTING,525 BRANDILYNN BLVD,REPORT INITIATED,525 BRANDILYNN BLVD Cedar Falls Iowa,42.4863799,-92.440025
2013-10-01,15:34:12,ASSAULT,300-BLK MAIN ST,REPORT INITIATED,300-BLK MAIN ST Cedar Falls Iowa,42.5359295,-92.4454648
2013-10-01,16:39:25,BURGLARY,2515 WALNUT ST,REPORT INITIATED,2515 WALNUT ST Cedar Falls Iowa,42.514479,-92.45377
2013-10-01,16:45:32,ASSAULT,1708 PRIMROSE DR,REPORT INITIATED,1708 PRIMROSE DR Cedar Falls Iowa,42.504708,-92.425701
10/01/2013,12:39:00,Theft,Rod Library,Open,UNI,42.514471,-92.459536
2013-10-02,20:58:02,LARCENY/THEFT/SHOPLIFTING,6301 UNIVERSITY AV,REPORT INITIATED,6301 UNIVERSITY AV Cedar Falls Iowa,42.5110991,-92.4359608
10/02/2013,11:21:00,Burglary,UNI Dome,Open,UNI,42.515762,-92.467192
10/02/2013,12:07:00,Theft,Roth Hall,Open,UNI,42.5082,-92.450855
2013-10-03,8:09:52,LARCENY/THEFT/SHOPLIFTING,1015 S DIVISION ST,REPORT INITIATED,1015 S DIVISION ST Cedar Falls Iowa,42.5294182,-92.4605778
2013-10-03,8:39:14,LARCENY/THEFT/SHOPLIFTING,720 STATE ST,REPORT INITIATED,720 STATE ST Cedar Falls Iowa,42.531631,-92.443843
2013-10-03,17:50:40,LARCENY/THEFT/SHOPLIFTING,2222 WALNUT ST,REPORT INITIATED,2222 WALNUT ST Cedar Falls Iowa,42.517015,-92.453035
2013-10-04,14:25:56,ASSAULT,220 CLAY ST,WARNING & ADVISED,220 CLAY ST Cedar Falls Iowa,42.536401,-92.447759
10/04/2013,15:07:00,Theft,Maucker Union,Closed,UNI,42.514872,-92.45867
10/04/2013,17:10:00,Burglary,Campbell Hall,Open,UNI,42.51718,-92.461573
2013-10-05,15:37:23,BURGLARY,2124 W 27TH ST,REPORT INITIATED,2124 W 27TH ST Cedar Falls Iowa,42.512065,-92.471818
2013-10-06,5:34:06,LARCENY/THEFT/SHOPLIFTING,7TH ST and OLIVE ST,REPORT INITIATED,7TH ST and OLIVE ST Cedar Falls Iowa,42.5322988,-92.4546877
2013-10-06,10:09:28,LARCENY/THEFT/SHOPLIFTING,915 CEDAR ST,REPORT INITIATED,915 CEDAR ST Cedar Falls Iowa,42.5551249,-92.456657
2013-10-06,10:24:00,LARCENY/THEFT/SHOPLIFTING,721 W 17TH ST,REFERRED WITHIN DEPT,721 W 17TH ST Cedar Falls Iowa,42.523275,-92.454322
2013-10-06,12:36:33,LARCENY/THEFT/SHOPLIFTING,628 LONGVIEW ST,REPORT INITIATED,628 LONGVIEW ST Cedar Falls Iowa,42.554251,-92.453877
2013-10-06,19:52:35,ARSON,700-716 W RIDGEWAY AV,REPORT INITIATED,700-716 W RIDGEWAY AV Cedar Falls Iowa,42.4695094,-92.4499476
10/07/2013,Unknown,Theft,Roth Hall,Open,UNI,42.5082,-92.450855
2013-10-08,7:33:55,LARCENY/THEFT/SHOPLIFTING,1721 CLAY ST,REPORT INITIATED,1721 CLAY ST Cedar Falls Iowa,42.52236,-92.448566
2013-10-08,10:34:53,LARCENY/THEFT/SHOPLIFTING,601 MAIN ST,REPORT INITIATED,601 MAIN ST Cedar Falls Iowa,42.532972,-92.445921
2013-10-08,10:52:21,LARCENY/THEFT/SHOPLIFTING,4207 SONOMA DR,REPORT INITIATED,4207 SONOMA DR Cedar Falls Iowa,42.526775,-92.478454
2013-10-08,11:09:13,LARCENY/THEFT/SHOPLIFTING,2603 ORCHARD DR,REPORT INITIATED,2603 ORCHARD DR Cedar Falls Iowa,42.5056074,-92.4155021
2013-10-08,14:59:57,ASSAULT,700-243 W RIDGEWAY AV,REPORT INITIATED,700-243 W RIDGEWAY AV Cedar Falls Iowa,42.4695097,-92.4499044
2013-10-09,20:18:52,ASSAULT,3320 PANTHER LN,REPORT INITIATED,3320 PANTHER LN Cedar Falls Iowa,42.50798,-92.460861
2013-10-09,22:56:17,LARCENY IN PROGRESS,2728 CENTER ST,REPORT INITIATED,2728 CENTER ST Cedar Falls Iowa,42.561056,-92.456411
10/09/2013,08:21:00,Theft,Roth Hall,Open,UNI,42.5082,-92.450855
10/09/2013,12:07:00,Theft,Redeker Center,Open,UNI,42.511991,-92.463427
10/09/2013,19:09:00,Theft,Noehren Hall,Open,UNI,42.511201,-92.464398
10/10/13,18:59:26,LARCENY IN PROGRESS,214 VIKING PLAZA DR,REPORT INITIATED,214 VIKING PLAZA DR Cedar Falls Iowa,42.481582,-92.444288
10/11/13,11:48:56,WEAPONS VIOLATIONS,1925 WALNUT ST,WARNING & ADVISED,1925 WALNUT ST Cedar Falls Iowa,42.520462,-92.453784
10/12/13,0:07:52,LARCENY/THEFT/SHOPLIFTING,220 CLAY ST,REPORT INITIATED,220 CLAY ST Cedar Falls Iowa,42.536401,-92.447759
10/12/13,2:14:42,LARCENY/THEFT/SHOPLIFTING,2019 COLLEGE ST,REPORT INITIATED,2019 COLLEGE ST Cedar Falls Iowa,42.51893,-92.456235
10/12/13,5:09:28,LARCENY/THEFT/SHOPLIFTING,7500 NORDIC DR,REPORT INITIATED,7500 NORDIC DR Cedar Falls Iowa,42.4700826,-92.4477705
10/12/13,14:47:03,LARCENY IN PROGRESS,214 VIKING PLAZA DR,REPORT INITIATED,214 VIKING PLAZA DR Cedar Falls Iowa,42.481582,-92.444288
10/12/13,22:17:49,ASSAULT IN PROGRESS/JUST,2019 COLLEGE ST,REPORT INITIATED,2019 COLLEGE ST Cedar Falls Iowa,42.51893,-92.456235
10/13/13,8:03:48,LARCENY/THEFT/SHOPLIFTING,216 W 14TH ST,REPORT INITIATED,216 W 14TH ST Cedar Falls Iowa,42.5256698,-92.4476434
10/13/13,11:14:35,LARCENY/THEFT/SHOPLIFTING,2405 VICTORY DR,REPORT INITIATED,2405 VICTORY DR Cedar Falls Iowa,42.516476,-92.427346
10/13/13,11:34:54,WEAPONS VIOLATIONS,4411-18 ZIRCON LN,WARNING & ADVISED,4411-18 ZIRCON LN Cedar Falls Iowa,42.5036411,-92.4084592
10/13/13,23:19:45,LARCENY/THEFT/SHOPLIFTING,2609-3E OLIVE ST,REPORT INITIATED,2609-3E OLIVE ST Cedar Falls Iowa,42.5140342,-92.454712
10/14/13,9:20:47,BURGLARY,2503 BIG WOODS RD,REPORT INITIATED,2503 BIG WOODS RD Cedar Falls Iowa,42.5586259,-92.435215
10/14/13,14:25:30,LARCENY/THEFT/SHOPLIFTING,525 BRANDILYNN BLVD,REPORT INITIATED,525 BRANDILYNN BLVD Cedar Falls Iowa,42.4863799,-92.440025
10/14/13,22:42:29,ASSAULT/AMBULANCE REQUESTED,1215-5 MAPLEWOOD DR,REPORT INITIATED,1215-5 MAPLEWOOD DR Cedar Falls Iowa,42.5092919,-92.4316975
10/11/13,0:26:00,Assault,27th St and Minnesota St,Closed,UNI,42.514294,-92.462687
10/12/13,15:43:00,Assault,UNI Dome Lot,Open,UNI,42.514768,-92.469188
10/14/13,18:54:00,Theft,Panther Village lot,Open,UNI,42.5106,-92.464778
10/16/13,19:43:23,ASSAULT IN PROGRESS/JUST,2320 COOLEY ST,WARNING & ADVISED,2320 COOLEY ST Cedar Falls Iowa,42.5266779,-92.418107
10/16/13,20:27:08,BURGLARY,2626 NEOLA ST,REPORT INITIATED,2626 NEOLA ST Cedar Falls Iowa,42.513991,-92.413291
10/17/13,4:29:19,LARCENY/THEFT/SHOPLIFTING,508 W 3RD ST,REPORT INITIATED,508 W 3RD ST Cedar Falls Iowa,42.5357992,-92.451322
10/17/13,11:33:00,LARCENY/THEFT/SHOPLIFTING,821 LINCOLN ST,REPORT INITIATED,821 LINCOLN ST Cedar Falls Iowa,42.5402289,-92.434174
10/17/13,17:38:23,LARCENY/THEFT/SHOPLIFTING,5500 S MAIN ST,REPORT INITIATED,5500 S MAIN ST Cedar Falls Iowa,42.4884289,-92.444533
10/17/13,23:53:45,LARCENY/THEFT/SHOPLIFTING,2210 LEVERSEE RD,REPORT INITIATED,2210 LEVERSEE RD Cedar Falls Iowa,42.556263,-92.417136
10/18/13,19:41:13,LARCENY/THEFT/SHOPLIFTING,821 HUNTER DR,REPORT INITIATED,821 HUNTER DR Cedar Falls Iowa,42.57201,-92.455565
10/18/13,20:14:29,ASSAULT,515 COLLEGE ST,REPORT INITIATED,515 COLLEGE ST Cedar Falls Iowa,42.533955,-92.458382
10/18/13,23:26:53,BURGLARY,1115 W 23RD ST,REPORT INITIATED,1115 W 23RD ST Cedar Falls Iowa,42.517097,-92.458241
10/19/13,11:25:07,LARCENY/THEFT/SHOPLIFTING,2615-81 WALNUT ST,REPORT INITIATED,2615-81 WALNUT ST Cedar Falls Iowa,42.513576,-92.453769
10/19/13,21:45:59,LARCENY/THEFT/SHOPLIFTING,5226 UNIVERSITY AV,REPORT INITIATED,5226 UNIVERSITY AV Cedar Falls Iowa,42.510184,-92.420537
10/20/13,14:31:42,LARCENY/THEFT/SHOPLIFTING,110 E 13TH ST,REPORT INITIATED,110 E 13TH ST Cedar Falls Iowa,42.5270351,-92.4448867
10/20/13,18:47:30,LARCENY/THEFT/SHOPLIFTING,2609-7W OLIVE ST,REPORT INITIATED,2609-7W OLIVE ST Cedar Falls Iowa,42.5140342,-92.454712
10/22/13,9:29:20,LARCENY/THEFT/SHOPLIFTING,HWY 58 and WATERLOO RD OVERPASS,REPORT INITIATED,HWY 58 and WATERLOO RD OVERPASS Cedar Falls Iowa,42.5348993,-92.4453161
10/22/13,13:23:19,BURGLARY,3703 BIG WOODS RD,REPORT INITIATED,3703 BIG WOODS RD Cedar Falls Iowa,42.569344,-92.435283
10/23/13,10:15:58,BURGLARY,2124-534 W 27TH ST,REPORT INITIATED,2124-534 W 27TH ST Cedar Falls Iowa,42.512065,-92.471818
10/23/13,15:36:52,ROBBERY IN PROGRESS/JUST,1123 BLUFF ST,REPORT INITIATED,1123 BLUFF ST Cedar Falls Iowa,42.527946,-92.443297
10/25/13,7:39:33,LARCENY/THEFT/SHOPLIFTING,4117-216 UNIVERSITY AV,REPORT INITIATED,4117-216 UNIVERSITY AV Cedar Falls Iowa,42.504835,-92.407375
10/25/13,12:31:57,LARCENY/THEFT/SHOPLIFTING,6301 UNIVERSITY AV,REPORT INITIATED,6301 UNIVERSITY AV Cedar Falls Iowa,42.5110991,-92.4359608
10/25/13,13:56:02,LARCENY/THEFT/SHOPLIFTING,402 VIKING PLAZA DR,REPORT INITIATED,402 VIKING PLAZA DR Cedar Falls Iowa,42.4804486,-92.4443479
10/25/13,15:14:56,LARCENY/THEFT/SHOPLIFTING,2305 CRESCENT DR,REPORT INITIATED,2305 CRESCENT DR Cedar Falls Iowa,42.538046,-92.473162
10/26/13,14:18:50,LARCENY/THEFT/SHOPLIFTING,1022 HIGBY DR,REPORT INITIATED,1022 HIGBY DR Cedar Falls Iowa,42.5397252,-92.4584829
10/26/13,15:43:49,LARCENY/THEFT/SHOPLIFTING,703 E DUNKERTON RD,REPORT INITIATED,703 E DUNKERTON RD Cedar Falls Iowa,42.56984,-92.438619
10/27/13,2:32:10,ASSAULT/AMBULANCE REQUESTED,HWY 58 and WATERLOO RD OVERPASS,REPORT INITIATED,HWY 58 and WATERLOO RD OVERPASS Cedar Falls Iowa,42.5348993,-92.4453161
10/27/13,16:29:05,LARCENY/THEFT/SHOPLIFTING,9614-106C UNIVERSITY AV,REPORT INITIATED,9614-106C UNIVERSITY AV Cedar Falls Iowa,42.5024484,-92.4749424
10/28/13,14:06:53,LARCENY/THEFT/SHOPLIFTING,809 W 20TH ST,REPORT INITIATED,809 W 20TH ST Cedar Falls Iowa,42.5200109,-92.455177
10/28/13,16:28:10,LARCENY/THEFT/SHOPLIFTING,103 FRANKLIN ST,REPORT INITIATED,103 FRANKLIN ST Cedar Falls Iowa,42.537501,-92.449886
10/29/13,8:05:10,LARCENY/THEFT/SHOPLIFTING,2210 COLLEGE ST,REPORT INITIATED,2210 COLLEGE ST Cedar Falls Iowa,42.517351,-92.455453
10/29/13,14:25:36,LARCENY/THEFT/SHOPLIFTING,3219 TERRACE DR,REPORT INITIATED,3219 TERRACE DR Cedar Falls Iowa,42.5090941,-92.4095952
10/29/13,17:51:06,LARCENY IN PROGRESS,525 BRANDILYNN BLVD,REPORT INITIATED,525 BRANDILYNN BLVD Cedar Falls Iowa,42.4863799,-92.440025
10/30/13,N/A,Sexual Assault,Hagemann Hall,Open,UNI,42.512416,-92.464008
10/30/13,21:13:00,Theft,Innovative Teaching and Technical Center,Open,UNI,42.51552,-92.459224
10/31/13,11:10:50,LARCENY/THEFT/SHOPLIFTING,402 VIKING PLAZA DR,REPORT INITIATED,402 VIKING PLAZA DR Cedar Falls Iowa,42.4804486,-92.4443479
10/31/13,23:42:49,ASSAULT,1211 W 8TH ST,REPORT INITIATED,1211 W 8TH ST Cedar Falls Iowa,42.5317,-92.460358
10/31/13,16:54:00,Theft,Gallagher Bluedorn,Open,UNI,42.510885,-92.461005
11/1/13,8:39:19,LARCENY/THEFT/SHOPLIFTING,7805 ACE PL,REPORT INITIATED,7805 ACE PL Cedar Falls Iowa,42.467568,-92.4433899
11/1/13,10:59:29,LARCENY/THEFT/SHOPLIFTING,525 E 18TH ST,REPORT INITIATED,525 E 18TH ST Cedar Falls Iowa,42.520964,-92.441091
11/1/13,17:10:16,LARCENY/THEFT/SHOPLIFTING,402 VIKING PLAZA DR,REPORT INITIATED,402 VIKING PLAZA DR Cedar Falls Iowa,42.4804486,-92.4443479
11/1/13,18:33:54,LARCENY/THEFT/SHOPLIFTING,6605-42 SAPPHIRE RD,REPORT INITIATED,6605-42 SAPPHIRE RD Cedar Falls Iowa,42.5030272,-92.4076064
11/1/13,13:13:00,Theft,Gilchrist Hall,Open,UNI,42.51247,-92.459719
11/2/13,9:24:43,LARCENY IN PROGRESS,6601-38 SAPPHIRE RD,VERBAL WARNING,6601-38 SAPPHIRE RD Cedar Falls Iowa,42.5030569,-92.4076355
11/2/13,9:45:32,LARCENY/THEFT/SHOPLIFTING,922 W 10TH ST,REPORT INITIATED,922 W 10TH ST Cedar Falls Iowa,42.529308,-92.456783
11/2/13,16:04:28,LARCENY/THEFT/SHOPLIFTING,5911-400 UNIVERSITY AV,REPORT INITIATED,5911-400 UNIVERSITY AV Cedar Falls Iowa,42.5109377,-92.4291703
11/3/13,2:30:38,ASSAULT,209-A STATE ST,ARREST,209-A STATE ST Cedar Falls Iowa,42.536487,-92.4444819
11/3/13,5:25:23,LARCENY/THEFT/SHOPLIFTING,700-729 W RIDGEWAY AV,REPORT INITIATED,700-729 W RIDGEWAY AV Cedar Falls Iowa,42.4695198,-92.4546457
11/3/13,6:47:21,LARCENY/THEFT/SHOPLIFTING,700-716 W RIDGEWAY AV,REPORT INITIATED,700-716 W RIDGEWAY AV Cedar Falls Iowa,42.4695094,-92.4499476
11/3/13,22:54:50,LARCENY/THEFT/SHOPLIFTING,700 W RIDGEWAY AV,REPORT INITIATED,700 W RIDGEWAY AV Cedar Falls Iowa,42.4695097,-92.4499044
